ratio,word
0.43763236257470034,汉化版
0.43573876821478685,2018-01-25
0.43573876821478685,14:32:19
0.3395356433476894,青蛙
0.27282728616539553,ios
0.22035607406296162,安卓
0.21779498531772984,旅行
0.19260868457745867,答案
0.18351490986394234,回答
0.16527189506613457,原来
0.14344811578447622,找到
0.11602568540868301,起来
0.0669511288598439,火
0.05365486510981972,数
0.04025249437152346,只是
0.029458068045626836,已
0.024489343598854754,如何
0.011944919255696988,有
0.010428326778638766,z
0.00878114948382414,t
0.008319484076689136,是
0.007345452881007171,了
